ID_PROYECTO,CATEGORIA,NOMBRE,PUNTUACION
3545,GENERACIÓN DE NUEVO CONOCIMIENTO ,EVENTOS CIENTÍFICOS EC_A - ASC,1
3540,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO B ART_B - TIPO A,"0,1439999938"
3538,FORMACIÓN DE RECURSO HUMANO,EVENTOS CIENTÍFICOS EC_A - ASC,1
3536,FORMACIÓN DE RECURSO HUMANO,EVENTOS CIENTÍFICOS EC_A - ASC,1
3513,GENERACIÓN DE NUEVO CONOCIMIENTO ,TRABAJO DE GRADO APROBADA TP_B - FRH TIPO B,"0,09899999946"
3509,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO C ART_C - TIPO A,"0,08100000024"
3501,GENERACIÓN DE NUEVO CONOCIMIENTO ,INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A1 - TIPO A,"0,5680000186"
3498,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3492,FORMACIÓN DE RECURSO HUMANO,EVENTOS CIENTÍFICOS EC_A - ASC,1
3487,APROPIACIÓN SOCIAL DEL CONOCIMIENTO,TRABAJO DE GRADO APROBADA TP_B - FRH TIPO B,"0,09899999946"
3486,APROPIACIÓN SOCIAL DEL CONOCIMIENTO,TRABAJO DE GRADO APROBADA TP_B - FRH TIPO B,"0,09899999946"
3485,APROPIACIÓN SOCIAL DEL CONOCIMIENTO,EVENTOS CIENTÍFICOS EC_A - ASC,1
3480,GENERACIÓN DE NUEVO CONOCIMIENTO ,TRABAJO DE GRADO APROBADA TP_B - FRH TIPO B,"0,09899999946"
3806,FORMACIÓN DE RECURSO HUMANO,EVENTOS CIENTÍFICOS EC_A - ASC,1
3805,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO B ART_B - TIPO A,"0,1439999938"
3783,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3736,GENERACIÓN DE NUEVO CONOCIMIENTO ,TESIS DE DOCTORADO TD_B - FRH TIPO A,"0,5"
3687,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3675,GENERACIÓN DE NUEVO CONOCIMIENTO ,EVENTO CIENTÍFICO EC_B - ASC,0
3630,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO C ART_C - TIPO A,"0,08100000024"
3553,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO B ART_B - TIPO A,"0,1439999938"
3550,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3536,GENERACIÓN DE NUEVO CONOCIMIENTO ,EVENTOS CIENTÍFICOS EC_A - ASC,1
3501,FORMACIÓN DE RECURSO HUMANO,INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A1 - TIPO A,"0,5680000186"
3498,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3486,GENERACIÓN DE NUEVO CONOCIMIENTO ,TRABAJO DE GRADO APROBADA TP_B - FRH TIPO B,"0,09899999946"
3480,FORMACIÓN DE RECURSO HUMANO,TRABAJO DE GRADO APROBADA TP_B - FRH TIPO B,"0,09899999946"
3783,APROPIACIÓN SOCIAL DEL CONOCIMIENTO,INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3736,GENERACIÓN DE NUEVO CONOCIMIENTO ,TESIS DE DOCTORADO TD_B - FRH TIPO A,"0,5"
3687,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3675,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",EVENTO CIENTÍFICO EC_B - ASC,0
3630,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO C ART_C - TIPO A,"0,08100000024"
3550,APROPIACIÓN SOCIAL DEL CONOCIMIENTO,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3501,FORMACIÓN DE RECURSO HUMANO,INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A1 - TIPO A,"0,5680000186"
3498,GENERACIÓN DE NUEVO CONOCIMIENTO ,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3480,GENERACIÓN DE NUEVO CONOCIMIENTO ,TRABAJO DE GRADO APROBADA TP_B - FRH TIPO B,"0,09899999946"
3783,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3736,FORMACIÓN DE RECURSO HUMANO,TESIS DE DOCTORADO TD_B - FRH TIPO A,"0,5"
3687,GENERACIÓN DE NUEVO CONOCIMIENTO ,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3675,APROPIACIÓN SOCIAL DEL CONOCIMIENTO,EVENTO CIENTÍFICO EC_B - ASC,0
3630,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO C ART_C - TIPO A,"0,08100000024"
3550,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3498,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3480,FORMACIÓN DE RECURSO HUMANO,TRABAJO DE GRADO APROBADA TP_B - FRH TIPO B,"0,09899999946"
3783,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3736,FORMACIÓN DE RECURSO HUMANO,TESIS DE DOCTORADO TD_B - FRH TIPO A,"0,5"
3550,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3498,FORMACIÓN DE RECURSO HUMANO,ARTÍCULO A2 ART_A2 - TOP,"0,1669999957"
3480,FORMACIÓN DE RECURSO HUMANO,TRABAJO DE GRADO APROBADA TP_B - FRH TIPO B,"0,09899999946"
3783,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3736,GENERACIÓN DE NUEVO CONOCIMIENTO ,TESIS DE DOCTORADO TD_B - FRH TIPO A,"0,5"
3480,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",TRABAJO DE GRADO APROBADA TP_B - FRH TIPO B,"0,09899999946"
3783,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3480,APROPIACIÓN SOCIAL DEL CONOCIMIENTO,TRABAJO DE GRADO APROBADA TP_B - FRH TIPO B,"0,09899999946"
3783,GENERACIÓN DE NUEVO CONOCIMIENTO ,INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3783,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3783,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3783,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3783,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3783,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
3783,"INVESTIGACIÓN, DESARROLLO TECNOLOGICO E INNOVACIÓN",INNOVACIÓN GENERADA EN LA GESTIÓN EMPRESARIAL IG_A2 - TIPO A,"0,3409999907"
